start,mmd,high_mmd,slope,entropy,anomaly_fraction
20100,0.8933875560760498,1,0.009225231409073109,2.6465628147125244,0.742
20200,0.8989027738571167,1,0.00917398929595941,2.6666102409362793,0.768
20300,0.9029879570007324,1,0.00442234873771674,2.671600103378296,0.782
20400,0.8906567096710205,1,-0.0014781117439270368,2.6431007385253906,0.736
20500,0.9026727676391602,1,0.001032435894012501,2.6729109287261963,0.776
20600,0.9040578603744507,1,0.000999498367309628,2.6702675819396973,0.788
20700,0.8894071578979492,1,-0.0013760447502135216,2.616718053817749,0.732
20800,0.9042372703552246,1,0.0013895511627198018,2.66507887840271,0.792
20900,0.9040464758872986,1,0.00029268264770514115,2.6608409881591797,0.8
21000,0.887959361076355,1,-0.0017557680606842148,2.6257505416870117,0.74
21100,0.9033898115158081,1,0.001168739795684867,2.6807796955108643,0.792
21200,0.9015398025512695,1,-0.0006051599979401251,2.6770150661468506,0.782
21300,0.891367495059967,1,-0.0011777520179749893,2.6451187133789062,0.746
21400,0.9023440480232239,1,0.0016747057437897141,2.6771581172943115,0.778
21500,0.8986116051673889,1,-0.000875216722488297,2.6555233001708984,0.766
21600,0.8990250825881958,1,0.00022146701812741687,2.6689085960388184,0.778
21700,0.8989879488945007,1,0.0011921942234040482,2.6695401668548584,0.782
21800,0.8983722925186157,1,-0.0007567167282105398,2.6685829162597656,0.78
21900,0.8974503874778748,1,-0.0002975225448609298,2.686246871948242,0.782
22000,0.897406816482544,1,-0.00047740936279306955,2.685746192932129,0.778
22100,0.8986835479736328,1,-0.00015742778778073008,2.6803245544433594,0.778
22200,0.8980036377906799,1,4.9585103988677234e-05,2.681725263595581,0.772
22300,0.912826418876648,1,0.0031348884105681742,2.7029054164886475,0.814
22400,0.8976287245750427,1,0.0014586687088012631,2.6691434383392334,0.768
22500,0.9187701940536499,1,0.003979837894439742,2.6907191276550293,0.834
22600,0.8974268436431885,1,0.0004790186882017862,2.6690971851348877,0.768
22700,0.9115041494369507,1,-0.00028464198112481033,2.6860995292663574,0.81
22800,0.8997886180877686,1,-0.00029462575912470566,2.673276901245117,0.778
22900,0.9036295413970947,1,-0.002791953086853116,2.7248871326446533,0.776
23000,0.8873583078384399,1,-0.0028011679649354152,2.7072343826293945,0.73
23100,0.9053310751914978,1,-0.0024776458740233824,2.690781593322754,0.796
23200,0.8896006941795349,1,-0.0018674314022063061,2.6719164848327637,0.774
23300,0.8989396095275879,1,-0.0007137477397918375,2.638854503631592,0.806
23400,0.8948051929473877,1,0.0008502304553984891,2.601203203201294,0.83
23500,0.9111899733543396,1,0.0016922295093536107,2.5722243785858154,0.884
23600,0.9032192230224609,1,0.003948742151260346,2.5710959434509277,0.86
23700,0.8721761703491211,1,-0.004511284828185614,2.708230972290039,0.796
23800,0.8146089315414429,1,-0.019940632581710176,2.893203020095825,0.73
23900,0.8005658388137817,1,-0.03098585605621308,2.919142246246338,0.68
24000,0.7995521426200867,1,-0.027894449234008665,2.91440749168396,0.672
24100,0.7940363883972168,1,-0.01713363528251629,2.863694906234741,0.626
24200,0.8215627670288086,1,0.0007378220558165785,2.898928642272949,0.746
24300,0.8713719844818115,1,0.016362291574477248,2.6480908393859863,0.776
24400,0.9013079404830933,1,0.028084719181059446,2.6207756996154785,0.85
24500,0.9105566740036011,1,0.03127857446670515,2.5869040489196777,0.862
24600,0.9116989374160767,1,0.02194570302963238,2.5884406566619873,0.866
24700,0.9119120836257935,1,0.009147119522094786,2.585256338119507,0.866
24800,0.9071148633956909,1,0.0012969255447388569,2.5851287841796875,0.856
24900,0.9112211465835571,1,-0.00032551288604744806,2.580970048904419,0.862
25000,0.9113063812255859,1,-0.0001476049423217403,2.586198329925537,0.862
25100,0.9102509021759033,1,8.691549301140551e-05,2.5853519439697266,0.862
25200,0.9100141525268555,1,0.00048283338546745196,2.5885062217712402,0.862
25300,0.9036887884140015,1,-0.0016356945037841713,2.5898993015289307,0.85
25400,0.9096441268920898,1,-0.000988662242889401,2.59100341796875,0.872
25500,0.9031453132629395,1,-0.0014581203460691354,2.5901756286621094,0.856
25600,0.9088112115859985,1,-0.0002949357032776308,2.5869503021240234,0.874
25700,0.9085681438446045,1,0.000892579555511383,2.5760393142700195,0.874
25800,0.9055289030075073,1,-0.0002807617187500892,2.5713422298431396,0.864
25900,0.9084073305130005,1,0.0007241725921630612,2.552912473678589,0.868
26000,0.9009206295013428,1,-0.001594197750091578,2.547675132751465,0.848
26100,0.9093505144119263,1,-0.0003043532371521007,2.5433738231658936,0.864
26200,0.9080607891082764,1,0.0006006956100463044,2.544682264328003,0.86
26300,0.8133106827735901,1,-0.018305313587188503,2.7005183696746826,0.838
26400,0.6539679765701294,1,-0.058994513750078054,2.7899792194366455,0.77
26500,0.6400426030158997,1,-0.07927086353301759,2.7101922035217285,0.734
26600,0.7573037147521973,1,-0.0474782228469848,2.508913040161133,0.696
26700,1.008768916130066,1,0.049425220489503714,2.190333366394043,0.628
26800,1.2389328479766846,1,0.15386560559272275,1.8934837579727173,0.638
26900,1.2279551029205322,1,0.16574541330337506,1.8997375965118408,0.63
27000,1.2342393398284912,1,0.11730574369430932,1.8977121114730835,0.63
27100,1.2334522008895874,1,0.044467306137085,1.897139549255371,0.616
27200,1.2380553483963013,1,0.0003742098808287561,1.895128607749939,0.604
27300,1.1268906593322754,1,-0.01983128786087008,2.0454635620117188,0.586
27400,1.0394172668457031,1,-0.04962056875228858,2.1275882720947266,0.578
27500,1.0357946157455444,1,-0.05939532518386765,2.1261143684387207,0.58
27600,1.0284411907196045,1,-0.051032435894011914,2.1285057067871094,0.592
27700,1.021058440208435,1,-0.022264051437378002,2.1313185691833496,0.62
27800,1.1157857179641724,1,0.013800072669982828,2.0465643405914307,0.644
27900,1.209502935409546,1,0.04347611665725466,1.8943771123886108,0.664
28000,1.204817295074463,1,0.05411967039108314,1.9041389226913452,0.658
28100,1.2109375,1,0.04687896966934235,1.8954895734786987,0.662
28200,1.2067885398864746,1,0.018344020843505386,1.896246075630188,0.658
28300,1.2043639421463013,1,-0.0008306741714477942,1.8924373388290405,0.672
28400,1.2017335891723633,1,-0.0012740969657899256,1.8916431665420532,0.668
28500,1.096879243850708,1,-0.023317146301270256,2.0502066612243652,0.644
28600,0.9745810031890869,1,-0.057189977169037134,2.1937992572784424,0.634
28700,0.7362282276153564,1,-0.1163424015045144,2.516324520111084,0.694
28800,0.6217966675758362,1,-0.1520524859428408,2.716068744659424,0.698
28900,0.6459599733352661,1,-0.12546228766441542,2.808616876602173,0.752
29000,0.7620705366134644,1,-0.051528918743133215,2.7598073482513428,0.842
29100,0.9077106714248657,1,0.048323875665666045,2.570453405380249,0.87
29200,0.9079793691635132,1,0.083411610126493,2.5745978355407715,0.87
29300,0.9032525420188904,1,0.06604939699172853,2.57960844039917,0.86
29400,0.9087230563163757,1,0.028884690999984433,2.57820200920105,0.874
29500,0.9034106731414795,1,-0.0007856309413908889,2.5877139568328857,0.856
29600,0.9093440771102905,1,0.00028875470161434036,2.582927703857422,0.866
29700,0.9088305830955505,1,0.0011777102947234986,2.5797688961029053,0.866
29800,0.9081467390060425,1,0.0004267275333404224,2.5808000564575195,0.858
29900,0.9077591300010681,1,0.0007499575614929258,2.580554485321045,0.858
30000,0.9053728580474854,1,-0.0009013891220092542,2.57955265045166,0.85
30100,0.9082870483398438,1,-0.0003860950469970537,2.579948663711548,0.862
30200,0.9081021547317505,1,4.3874979019194524e-05,2.5845274925231934,0.862
30300,0.9082980751991272,1,0.0003807187080383485,2.583766222000122,0.868
30400,0.9086086750030518,1,0.0006482660770416216,2.5791685581207275,0.868
30500,0.9141204357147217,1,0.001217329502105721,2.5750255584716797,0.878
30600,0.9102327823638916,1,0.0010083615779876917,2.5814671516418457,0.864
30700,0.9102975130081177,1,0.0005622982978821487,2.581322193145752,0.864
30800,0.9111674427986145,1,0.00012946128845225802,2.5787911415100098,0.868
30900,0.9103310108184814,1,-0.0006644189357757939,2.576700448989868,0.868
31000,0.9172236919403076,1,0.0014015316963196303,2.566279888153076,0.894
31100,0.9050194025039673,1,-0.00044999718666083733,2.5663225650787354,0.868
31200,0.9029595851898193,1,-0.002172732353210309,2.546863079071045,0.868
31300,0.9303886890411377,1,0.002585124969482411,2.471132755279541,0.932
31400,0.9000081419944763,1,-0.0009061813354491532,2.5186407566070557,0.87
31500,0.8999470472335815,1,-0.001309615373611412,2.4989218711853027,0.87
31600,0.9283568859100342,1,0.0020352959632873105,2.4336676597595215,0.938
31700,0.8815966844558716,1,-0.0069235265254973975,2.5978188514709473,0.848
31800,0.8566594123840332,1,-0.010504782199859779,2.6913933753967285,0.788
31900,0.8753007054328918,1,-0.0120990157127376,2.6732802391052246,0.85
32000,0.871523380279541,1,-0.011996299028396362,2.6804068088531494,0.842
32100,0.8554656505584717,1,-0.0037398099899292837,2.6896283626556396,0.78
32200,0.8899520635604858,1,0.004675024747848524,2.637925148010254,0.87
32300,0.9263547658920288,1,0.01205368041992206,2.4436779022216797,0.928
32400,0.8979957699775696,1,0.012383389472961397,2.506420612335205,0.866
32500,0.901681661605835,1,0.0100475728511809,2.504119396209717,0.874
32600,0.9272921085357666,1,0.005000698566436704,2.4497103691101074,0.936
32700,0.843354344367981,1,-0.013670450448989352,2.6088733673095703,0.872
32800,0.6631516218185425,1,-0.052801561355588875,2.7624237537384033,0.812
32900,0.6249525547027588,1,-0.08175987005233656,2.7126362323760986,0.806
33000,0.7021908760070801,1,-0.06686042547225854,2.5873279571533203,0.746
33100,0.9159823656082153,1,0.018429529666903137,2.3501386642456055,0.69
33200,1.1715089082717896,1,0.1307744383812012,2.0220022201538086,0.702
